     4,18048   60;   60;   20;   53;  130;   41;   53;  196; 3890; 1918; 1268;  372;  578;  250;  450;  468;  826;   82;  306;    4;  825; 3300; 1566;  714;  982;  460;  762;  342;  654;  400;  754;  714; 3418; 1158;   22;   44;   12;   40;   58;   53;   49;  118;    8;   80;  166; 1730;  232;   56;    4;  104;    4;   22;   12;    6;    4;   10;    4; 1409;   14;    2;   25;    1;    2;    9;    2;   12;   13;   29;   34;  525;   18;   12;    5;   37;   44;   17;   34;   18;    4;    9;   45;  141;  237;   12;  104;   50;   20;   40;   30;   25;   17;   53;   14;   82;    2;    5;    2;   10;    0;   10;    2;   18;    6;    1;   12;   17;   66;    2;    2;    9;    2;    2;    1;    4;    2;    1;    2;   30;    5;    2;    5;    6;    8;    2;    4;    4;    6;   10;    5;   25;    4;   12;    2;    8;    8;   18;    5;    8;    5;    9;    5;    5;    8;   10;    6;   10;    5;    8;    6;   12;    2;    6;    2;    6;    9;    8;    4;    4;    2;    4;    2;    2;    1;    4;    2;    2;    6;    0;    1;    1;    1;    0;    0;    1;    6;    1;    2;    2;    2;    2;    5;    8;    6;    2;    6;    4;    8;    4;    5;    4;   13;    4;    2;    6;    6;    4;    2;    6;    0;   12;    5;    8;    6;    9;    1;    6;    0;    8;    2;    5;    2;    4;    2;    0;    0;   10;    2;    4;    0;    1;    2;    1;    2;    2;    1;    0;    2;    4;    2;    1;    1;    0;    4;    2;    2;    2;    2;    4;    2;    0;    2;    2;    6;    2;    1;    6;    5;    9;    0;    4;    2;   12;    2;    8;    2;    5
     4,18304    8;    8;   18;   20;   32;   58;   21;  650; 2925; 1300;  452;  205;  346;   72; 1400;  126;  213;   73;  282;  404;  612; 1690;  273;   98;  106;    5;   10;   14;   34;   14;   10;  244; 1409; 2330;  402;  109;  170;   28;   76;   45;   78;   60;   41;   34;  276; 1726;   42;    6;   10;    4;   25;    6;   26;    2;    2;   13;   34; 1053;    2;    2;   17;   18;   12;    5;   13;    9;    2;   12;   48;  608;    8;   16;   16;   30;   20;   12;   22;   10;    2;   44;   40;  250;   10;    4;   20;   12;    1;    2;   18;   13;    8;    2;   30;   26;   69;   20;    0;    2;    0;   14;    0;    6;    0;    0;    8;   32;   12;    0;    1;    0;    4;    4;    4;    2;    0;    8;    2;   53;    4;    1;    2;   14;    2;   16;    4;    2;    0;    9;    4;    2;    5;    2;    2;    6;    2;    1;    6;   10;    2;    6;    2;    1;    0;   10;    5;    2;    1;    1;    4;    2;    2;    1;    1;    4;   10;    2;    2;    2;    2;    4;    1;    5;    2;    2;    2;    5;   20;    0;    1;    4;    4;    4;    6;    0;    5;    5;    2;    2;    2;    2;    1;    6;    2;    2;    2;    2;    2;    9;    2;    0;    5;    2;    4;    6;    2;    0;    4;    4;    0;    1;    1;    0;    9;    5;    2;    1;    4;    2;    5;    2;    4;    0;    2;    5;    4;    5;    0;    1;    4;   10;    1;    2;    2;    6;    4;    4;    4;    2;    2;    6;    0;    1;    2;    0;    1;    6;    2;    2;    2;    0;    1;   10;    2;    2;    6;    2;    2;    2;    1;    0;    2;    8;    4;    2;    1;    2
     4,18560   24;   24;   32;    6;   20;   10;  125;  424; 4086; 1412;  456;  288;  310;  128; 1106;   93;  208;  176;  204;  688;  500; 1393;  252;   48;   26;    4;   42;    8;   50;   18;   16;  266; 1494; 2050;  422;   66;  172;   14;  120;    8;   77;   37;   16;  113;  257; 1597;   14;   10;    5;    0;   58;   16;   24;    4;    0;   14;    4; 1216;    8;    2;    1;    4;   22;   14;   36;    4;    2;    5;   36;  532;    2;    4;    2;    2;   24;   13;    8;    2;    2;   14;   42;  137;   86;   14;   22;    2;    5;   14;   13;    5;   10;    5;   30;   62;   13;   10;   10;    2;    1;   25;    8;   10;    2;    2;    5;   45;    0;    6;    0;    2;    0;   22;    2;    4;    2;    1;    0;   14;    4;    2;    2;    0;    0;   14;    2;    1;    2;    0;    0;   12;    0;    2;    0;    0;    1;    6;    0;    2;    0;    0;    2;    0;    5;    0;    0;    1;    4;    2;    2;    2;    0;    2;    0;    2;    6;    0;    0;    2;    0;    2;    2;    2;    0;    1;    0;    6;    4;    2;    0;    0;    2;    1;    6;    0;    1;    0;    2;    1;    5;    1;    2;    1;    1;    1;    8;    0;    2;    0;    0;    0;    2;    2;    6;    1;    0;    0;    5;    1;    2;    2;    0;    1;    0;    6;    1;    1;    0;    1;    0;    6;    0;    2;    0;    0;    4;    8;    1;    2;    1;    0;    1;    2;    2;    0;    0;    1;    0;    2;    2;    0;    0;    2;    1;    2;    2;    0;    2;    0;    2;    0;    2;    0;    2;    1;    5;    2;    1;    2;    0;    0;    2;    0;    0;    5;    1;    2
     4,18816   52;  180;  133;  346;   45;  176;   66;  605; 3661; 2154;  522;  644;  260;  438;  738;  848;  285;  720;  276; 1480;  872;  545;  240;   52;  100;  128;   50;  228;   60;  232;   61;  492; 1244; 1356;  424;    8;  209;  136;  124;  202;  120;   26;  102;  221;  254; 1060;  260;   52;   98;  114;   57;  173;   64;   21;  120;   60;   38;  856;  136;   25;   85;   72;   76;  162;   74;   22;   76;   10;   97;  306;   20;   10;   82;   56;   58;   29;    2;   56;    5;   26;   68;  141;   30;   13;   13;   48;   12;   36;    5;    5;    6;   50;   40;   13;   10;    0;    8;   20;    1;   10;   93;    8;    6;   10;    6;   18;   20;   26;   13;    1;    4;   26;   12;   12;   12;    5;    1;    5;   12;    8;    8;    4;    4;   25;    5;    2;   12;    1;    6;   12;    0;    2;    5;    2;    6;    4;    4;    8;    0;    0;    4;    5;    2;    4;    4;    0;    2;   12;    0;    9;    5;   12;    2;    0;    2;    6;    2;   10;    4;    4;    6;    4;    4;   13;    1;   10;    4;    0;    4;    5;    8;   10;   17;   10;    0;    4;    6;    8;    2;    9;    5;    6;    2;   10;   26;    4;    6;    2;    9;    5;    2;   14;   17;    2;    2;    0;    0;    4;    5;    8;    6;    2;    5;    0;    4;    8;    4;    5;    1;    8;    2;    0;    8;   14;    2;    1;    1;    2;    0;    4;    8;   25;    4;    5;    0;    2;    2;   10;    8;   18;    0;    2;    1;    5;   10;   18;    8;    4;    0;    0;    2;   10;   13;   14;    0;    0;   10;    0;    5;    8;    8;    2;    0;    0;    5;    0
     4,19072   50;  242;  230;  109;  178;   21;  101;  249;  332; 2341; 1192;  602;  917;  532; 2160;   77;  280;  161;  226;  314; 2901; 3046;  978;  556;  584;  242;  168;  146;  154;  314;  162;  148; 1062; 2917;  685;  382;  322;  248;  146;  148;  138;  132;  186;   94;  214; 2058;  217;   84;   80;   85;   64;   25;   32;   25;   22;   26;    4; 1029;    1;    5;   34;    2;    9;   16;   42;    6;   12;   26;    6;  529;    5;   12;   20;    8;   10;   26;    6;   14;   12;    6;   28;  117;  178;   54;   25;   82;   26;   17;   10;   56;   16;   37;   32;   36;  186;   32;   32;   29;   40;   10;   32;   17;   13;   20;   24;   40;    4;    6;    6;   12;    4;    4;    0;    4;    1;    6;    2;   20;    1;    2;    1;    2;    1;    2;    6;    5;    5;   12;    4;    6;    4;    8;    8;    8;    9;    5;   17;   17;   12;   20;    9;    6;   12;   25;   17;   20;   13;   17;    8;    8;   12;   18;   18;   18;   18;   18;    4;   18;    2;   14;    2;   10;    6;   10;    5;    6;    8;    4;    0;    5;    2;    5;    2;    0;    4;    2;    0;    0;    8;    0;    1;    2;    4;    5;    5;    4;    9;    4;    6;    6;   18;   10;    1;    6;    6;   12;    2;   13;   10;   17;    5;    6;    2;   14;    8;    8;    8;   18;    6;    5;    2;   17;    5;    5;    2;   20;    6;    6;    2;    2;    4;    0;    1;   10;    2;    4;    0;    2;    0;    0;    0;    2;    1;    2;    2;    8;    0;    4;    2;   13;    2;    4;    4;   10;    5;    6;    8;   16;    1;   10;    4;   13;   10;   10;    8;   18
     4,19328   18; 3282; 3278; 1132;  812;  768;  366;  529; 1844;  270;  394;  636;  560;  232; 3532;  353; 2045;  410;   66;   53; 1210;  201;   93;  576;  850;  817; 2244; 1108; 1500;   86;  352;  780; 3634; 3686;  112;  196;  477;  364;  658;  332;   10;   96;   24;  161;  281; 1634;  117;  189;   90;  105;   40; 1618;  170;   90;    5;   10;  126; 1412;   32;    0;   20;  202;   52; 1320;   58;   72;   25;  116;   40; 1616;   16;   21;   98;  178;    0;  537;   18;   17;   45;   44;   29;  250;  108;    2;  136;   25;   70;   36;   14;    4;   32;   32;   76;  138;  282;   77;    1;   56;   61;   61;  610;   48;   18;   32;   10;   40;  698;   50;    8;   36;   68;   49;  392;   50;    2;   22;    1;   58;  196;   66;   26;   13;   20;   13;   16;   76;   13;    8;   29;    8;    6;  136;   77;   26;   12;   14;  106;  106;    6;   52;   32;   56;   10;  258;  130;   29;   18;   48;   46;   72;   62;   44;   18;   10;   16;  125;   13;    8;   13;   17;   12;   34;   18;   16;    6;    0;   10;   21;   66;   16;   12;   10;   25;   53;   13;    8;   42;    8;   37;   32;   58;    5;    0;   66;   48;   81;   44;   18;   50;   12;   29;    1;  122;    8;    1;   73;   26;   20;    8;    4;   82;    0;    2;   13;   36;    2;   25;   42;   12;   26;  105;    6;    8;   50;    5;   62;   32;   12;   32;    1;   65;   10;   69;   36;    2;   26;   65;   60;    2;   25;    0;   60;    0;   32;   20;   18;   30;   32;   12;    9;   41;    5;   29;   42;   54;   12;    9;   89;   37;    4;   29;    5;   61;    8;    0;   45
     4,19584   18;  786;  782;  250;    0;  586;   17; 3693; 2981; 3473;  440; 1052;  286; 2456;  169; 3640;  260;  174;  142;  480; 2504;   10;   42;  344;   36;  573; 2758; 2857;  433;  324;   90;  432; 3696; 2725;  990;  138;  278;   37;  106;  996;   50;  250;   53;  180;  778; 1092;    2;  176;    5;   16;  292;  701;    5;   18;   24;    9;  262; 3458;  226;   49;   46;  124;  180;  502;  170;    0;    0;  100;   17;  965;  396;   26;   50;    5;    6;  218;   90;   84;    1;   38;   80;   74;   12;   84;   18;    5;   10;  130;   61;   17;   34;   12;   26;   81;   93;   56;   32;   32;   18;  244;  180;   18;    8;   84;   33;  292;  222;    8;    9;   80;   52;   80;  130;    8;   20;   42;    1;   74;  212;   10;    6;   30;   58;   12;   36;   16;    8;    8;    8;  100;   48;   53;   12;   17;    8;   82;   65;   65;  116;   20;   56;   26;   98;   52;   26;   32;   12;    8;  101;   42;   12;    8;   74;   61;    8;    0;   25;   24;   34;   20;   12;    2;    5;   12;   45;   13;   18;   17;    0;    8;   30;   44;    6;   56;    0;    6;   17;   48;   13;   25;   76;   25;    2;   41;   37;   61;   32;   30;   10;   10;   18;   26;   37;   14;   37;    4;    6;   16;   13;   41;    9;   20;    8;    8;    5;   14;   13;   40;    4;   17;    4;    0;    6;   20;   14;   58;   16;    5;    1;   32;   25;   48;   20;    2;    2;    8;    6;   41;   32;    8;    6;    2;    1;   14;   26;   12;    8;    6;    6;    4;   10;    6;   13;   13;   18;   18;    2;   24;    2;   12;   34;   32;   13;    5;    0;   20
     4,19840   32;   32;    5;   34;   36;   48;   76;  518; 3082; 1330;  326;  250;   74;   80;  813;  321;  196;  260;  364;  814; 1378; 1380;  142;   65;   76;   10;    8;   65;  101;   81;  101;  256; 1680; 1660;  153;   34;    1;    4;   26;  122;   40;   36;   61;   18;  337; 1732;   88;   10;   56;    2;    2;    2;   34;    1;    2;    8;   52; 1218;   14;    0;   32;    0;   16;    2;   10;    2;   13;   10;   45;  654;    1;    5;    8;    2;    1;    5;    6;    4;    5;   14;   20;  242;   10;    4;    5;    1;    2;    9;    4;    6;    2;   12;   50;    1;   70;    5;    5;    2;    1;    2;    1;    9;    0;    4;    8;   41;    0;    0;    0;    2;    0;    2;    0;    5;    0;    0;    0;   25;    0;    0;    1;    4;    0;    4;    0;    2;    0;    0;    0;    8;    1;    1;    1;    2;    0;    0;    0;    2;    0;    0;    1;    4;    0;    1;    0;    1;    0;    2;    0;    0;    1;    0;    1;    2;    2;    0;    0;    0;    0;    0;    0;    0;    4;    0;    1;    2;    5;    0;    0;    0;    2;    0;    1;    1;    5;    0;    1;    0;    9;    0;    1;    0;    1;    0;    0;    0;    5;    1;    0;    2;    6;    1;    0;    1;    2;    0;    0;    0;    2;    0;    0;    1;    4;    2;    0;    0;    1;    0;    0;    2;    0;    0;    0;    1;    2;    2;    0;    0;    0;    0;    0;    0;    1;    2;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    0;    1;    0;    0;    0;    0;    0;    1;    0;    1;    0;    0;    1;    0;    0;    1;    1;    0
     4,20096    8;    8;   49;  385;   78;  482;  114;  721; 2468; 2292;  436;  885;  160;  801;  660;  973;  294;  965;  341; 1894;  892;  574;  312;  164;  152;  148;  125;  264;  161;  349;   61;  677; 1100; 1381;  501;   90;  204;   89;   74;  264;  252;  136;   94;  244;   92; 1320;  360;   54;  133;   16;  170;   20;  177;   45;  109;   58;   34;  834;  138;   42;   65;   34;   90;   20;  100;   20;   65;   17;  173;  461;   18;   32;   18;   26;   29;   48;   18;   56;    1;    8;   72;  164;   41;   25;   12;    6;   12;   12;   20;    5;    1;   29;   25;   18;   89;   13;   14;   14;   20;    2;    8;    0;    0;    0;    0;   34;   76;   12;    6;    8;    2;    0;    2;    5;    2;    6;    1;   49;    0;    1;    0;    8;    2;    4;    0;    0;    1;    0;    2;   14;    1;    0;    0;    1;    2;    5;    2;    5;    2;    0;    0;    1;    6;    5;    2;    5;    2;    1;    0;    2;    1;    2;    2;    2;    5;    4;    0;    2;    2;    5;    5;    8;    1;    2;    0;    2;   12;    8;    1;    6;    0;    2;    0;    4;    2;    8;    1;   12;    6;    1;    1;    0;    4;    6;    0;    5;    0;    2;    1;    4;    2;    2;    0;    2;    0;    0;    2;    2;    4;    2;    0;    2;    2;    4;    4;    2;    2;    4;    1;    0;    0;    0;    2;    1;    2;   12;    0;    2;    0;    2;    2;    2;    2;    1;    0;    1;    0;    4;    0;    2;    0;    5;    2;    0;    0;    2;    0;    2;    2;    6;    0;    2;    0;    1;    0;    2;    1;    2;    1;    1;    1;    0;    2;    0;    1;    1
     4,20352   34;  162;  180;   64;  321;  120;  165;  208; 2992; 2658; 1384;  529;  666;  405;  105;  714;  866;  502;  441;  184; 1197; 4020; 1416;  905;  956;  812;  692;  425;  590;  392;  356;  421; 1168; 2956;  665;  444;  353;  293;  288;   82;  148;  138;  168;  161;  304; 1690;  109;   25;   42;   18;   58;   10;   37;   17;   22;    5;   36; 1088;    1;    8;   12;    6;    1;   16;   12;    8;    6;   18;   36;  546;   93;   37;   14;    1;   68;   90;   32;    1;   76;   16;   57;   85;  260;  126;   26;    9;  165;   48;   32;   14;   96;   54;    8;   73;  146;   20;   20;   29;    2;   52;    8;   36;    8;   25;   26;   40;    1;    5;    0;    2;    2;   13;    1;    5;    0;    5;    2;   20;    2;   13;    2;    6;    8;   36;    6;   16;    6;   37;    6;    0;   26;   34;   13;   18;   18;   40;    8;   29;   26;   30;    6;   14;   26;   40;    6;   14;   14;    4;    8;   18;    8;    8;    4;    8;   10;    1;    2;    8;    0;    0;    2;    2;    1;    2;    2;    2;    9;    1;    6;    4;    0;    1;    1;    2;    1;    4;    5;    4;    2;    5;   14;    9;    1;   17;   12;   12;    8;   17;   25;    8;    0;    0; 3200; 2048; 1280;  512; 2048; 1856;  896;  640; 2816; 1152;  512;  768; 2880; 1280;  128;  512; 2368;  512;   64;  256; 1280;  320;  128;  384;  768;  640;   64;  256;  512;  256;  256;  128;  512;  512;  256;  128;  512;  320;  640;  128;  320;  384;  384;  256;  640;  128;  832;  384;   64;  256; 1280;  832;  128;  640; 1152; 1408;  128;  384; 3072; 1024;  384; 1280; 3200; 2048
     4,20608    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
     4,20864    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
     4,21120   50; 2610; 2594;  513;   64;  376;   16;  376; 3793;  373;   26;  496;    6;  996; 2450; 1393;  616;  362;  324;  129; 1574; 1268;  689;  656;  468; 1314;    8; 2340;  673;  225;  285;  930;  473; 1706; 1902;  294;  962;  177;  662;  665;   49;  114;   34;  129;   30;  705;  458;   36;  148;   24;  344; 1288;   73;  110;   64;   65;   89; 1132;  468;   77;  220;  160;  134; 1493;  162;  110;   90;   12;   82; 1485;   41;   50;   74;   76;  244;  276;   30;    0;    4;  140;   34;  100;   18;   34;   20;  122;   56;    1;   80;    8;    5;   14;    0;  164;   89;   32;   29;   20;   10;  170;  433;  268;   40;   93;    1;  110;  352;  209;    9;   26;    8;   49;  321;   66;   26;    4;   42;   40;  153;   18;    2;   34;   16;    0;    2;    5;    4;   58;   25;   20;   69;    8;   93;   37;   53;   13;  269;   33;   93;   40;   29;   34;  136;  112;  209;   20;   82;    8;   82;   18;  138;    8;   20;    2;   40;   54;   32;    4;    1;   22;   37;   13;    4;   72;    2;   17;    8;    8;   20;    4;   50;   44;   20;    1;   45;   34;   40;   32;   38;   77;   52;   58;   30;   32;    6;  133;   48;   84;    1;   76;   12;   70;   12;   78;   26;   20;    1;    4;   32;   50;   12;   25;   18;    6;   16;   56;   32;    0;   17;    5;   58;   40;   32;   49;   48;    4;   25;   37;   44;   34;   10;    1;  125;   26;   62;   14;   14;   58;   32;   40;   20;   29;    5;   52;   29;    5;    2;   53;   41;   12;    6;    2;   45;   30;   52;   13;    5;   26;   26;   62;   17;    5;   18;    0;   90;   36
     4,21376   32; 1568; 1576; 2064; 1380;  274;  766; 1965; 1610; 2912;  797;  202;  693;  197; 1413; 2900; 2118;  548;  324;  804; 1610;  434;    8;  402;  334;   10;  781; 2725; 2396;  718;  504;  797; 3518; 1076; 1108; 1033;  284;   97;  221; 1406;  644;   26;  260;  277;  674; 1184;  217;   69;   32;   61;   58;  200;  136;   58;  104;   40;   40; 1816;  170;   12;   38;  108;   26;   84;  144;  142;   32;   20;    2;  621;  450;  142;   48;   10;   26;    1;   85;  124;  160;   42;   52;  188;  206;   50;    8;  108;    8;   26;   42;  160;   20;   18;   84;  146;   69;   42;   62;    1;   10;   10;    1;   96;    9;   64;  148;   20;   58;  101;   18;    9;   90;   40;   45;  106;   42;   52;   25;    9;   82;  188;   53;   36;   37;   24;   12;  188;   50;   29;    4;  117;    9;   64;  158;   17;   20;   17;  166;   70;   37;   25;   66;   12;   18;   73;  129;   62;   17;   72;   98;   10;   25;   13;   45;   40;   14;   61;    2;   50;   45;   66;    4;    1;   18;    8;   17;   65;   90;   13;    0;   42;   40;   14;   90;   41;    1;   26;   17;    1;  106;   46;   72;    6;   13;   40;   20;  117;  102;  116;   13;    2;   53;   72;   89;   84;   25;   37;    8;   38;  109;  130;    2;    6;   12;   76;   40;   41;    6;   25;    1;   50;   50;   13;   16;   14;   13;    6;    2;   48;    0;   20;   13;    1;    2;    2;   53;   18;   13;   14;   12;    0;   48;   34;   29;   18;   12;    8;   26;    9;   72;   64;   14;   37;   20;   14;   42;   56;    1;   20;    2;   52;   56;    9;   26;   42;    5;   18
     4,21632   50;  242;  194;   42;   16;   14;    8;  436; 1770; 1690;  982;  320;  712;  222; 1746;  190;  230;   72;  360;  276; 3293; 2530;  857;  422;  422;  204;  404;  208;  424;  200;  381;  413; 2298; 1574;  254;   17;  148;    4;  146;   13;   36;   20;    0;   52;   82; 2098;  238;   85;   89;   41;   40;   32;   24;   16;   22;   20;    1; 1024;    4;    2;   58;    2;    6;    0;   14;    2;    2;    2;   22;  490;   12;   26;   25;   17;   26;   32;   32;   14;   18;    4;   81;  340;    1;    2;    2;   20;   13;    8;   12;   14;    2;    2;   14;   56;  150;   29;   20;   20;   12;   13;   13;   25;    5;   18;   18;   30;    2;    2;    2;    6;    4;    2;    2;    1;    2;    1;    0;   25;    2;    0;    1;    2;    2;    4;    0;    2;    5;    2;    0;   12;    2;    5;    0;    6;    6;    4;    5;    6;    4;   12;    4;   18;    0;   10;    9;    6;    4;    6;    5;    2;    5;   12;    5;    2;    6;   14;    6;   12;    5;    6;    2;    8;    1;    4;    1;    9;    2;    2;    2;    2;    4;    0;    1;    2;    2;    2;    0;    0;    8;    2;    1;    2;    2;    0;    2;    5;    5;    2;    1;    6;   10;    2;    4;    2;    1;    5;    2;    4;    4;    6;    0;    4;    1;   14;    4;    8;    8;    2;    1;    8;    2;    9;    4;    5;    9;    0;    4;    2;    2;    5;    2;    2;    0;    2;    5;    1;    1;    2;    0;    0;    0;    0;    4;    1;    0;    1;    1;    0;    1;    8;    1;    0;    0;    5;    2;    4;    1;    8;    1;    6;    4;    5;    5;    5;    5;    2
     4,21888   12;   12;    4;   36;   36;    8;  146;  560; 3297; 1293;  472;  156;  212;   77;  841;  306;  252;  146;  338;  752; 1208; 1465;  178;   44;   12;    9;   16;   10;   36;   26;   57;  146; 1385; 1946;  314;   36;   93;   12;   12;  173;   78;   10;   73;   64;  340; 1668;   89;   17;   30;    1;    0;    2;   10;    5;   13;   16;   37; 1026;    0;    1;   25;    0;   10;    0;   12;    0;    2;   14;   33;  462;   17;    6;   32;   12;   14;    8;   10;    2;    0;   17;    4;  237;   18;    2;   30;    2;    4;   13;   14;    9;    4;   30;   50;   30;    8;    6;    2;   22;    0;    4;    2;    1;    9;   10;    8;   42;    1;    6;    0;   22;    1;   12;    6;    1;    2;    8;    6;   12;    2;    6;    1;    5;    1;    0;    1;    6;    1;    4;    8;   12;    5;    6;    6;    9;    5;    0;    9;   18;    4;   13;    0;    2;    8;    2;   12;    2;   12;    0;   13;    4;   12;    4;   12;   13;    2;    4;    4;    4;   14;    2;    8;    2;   13;    0;   22;    2;   12;    1;    2;    2;    4;    0;    9;    0;   10;    4;    8;    5;   26;    1;   20;    2;   10;   13;    0;    6;    6;    6;    8;    8;   13;    4;    4;    1;   14;    0;   10;    8;    2;   14;    0;   12;    2;    6;    1;   20;    0;   14;    8;    1;    8;    2;    2;   10;    0;    5;    4;   10;    4;   12;    0;   17;    5;    6;    6;    8;    8;    8;    2;    6;    2;    6;    4;    6;    2;    4;    1;    4;    5;    6;   12;    4;    8;   10;    4;    0;    8;   12;    5;    8;    4;    4;    8;    2;    5;    1
     4,22144   18;   18;   25;   26;   42;   12;  140;  570; 3802; 1372;  353;  238;  112;  130;  697;  322;  198;  325;  292;  918;  802; 1220;  318;   53;   81;   40;   26;   65;   85;  178;   44;  426; 1482; 1441;  282;   38;   77;   12;   58;    8;   86;  101;   17;  142;  284; 1424;   77;   29;   61;   10;   18;   68;   52;   66;   42;    9;   60;  969;   25;    4;   61;    1;   25;    0;   12;   65;   20;   12;   40;  602;   22;    4;   50;    5;   40;    0;   26;    6;    6;   20;   12;  200;   89;    4;   34;    8;   17;    0;   26;    4;    5;    4;   37;   38;   94;    4;   29;   12;   26;    4;   14;    8;    8;    1;   18;    8;   86;    2;   25;   12;   18;    2;    8;    4;    8;    1;    8;   36;   14;    1;   20;   10;   14;   12;   10;    2;    6;    0;    8;   12;   12;    1;   10;    6;    6;    5;    4;    1;    4;    1;    1;    6;   17;    0;    6;    4;    6;    2;    5;    2;    2;    2;    2;    4;   13;    0;    5;    2;    6;    2;    4;    1;    1;    2;    2;    0;   18;    2;    4;    4;    5;    2;    6;    4;    0;    2;    2;    0;   14;    2;    2;    4;    2;    5;    2;    2;    0;    2;    0;    1;    4;    2;    1;    6;    1;    2;    0;    2;    1;    0;    0;    0;    4;    4;    0;    2;    2;    2;    0;    2;    1;    0;    1;    1;    1;    5;    1;    2;    2;    2;    2;    0;    0;    2;    2;    1;    0;    5;    2;    2;    1;    1;    2;    1;    2;    0;    2;    1;    1;    2;    0;    2;    1;    1;    0;    1;    1;    0;    0;    2;    1;    0;    1;    2;    0;    1
